dummy_cell_id_year,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,elev,dist_sett,dist_riv,dist_road,dist_pa,npp,treecov,agriculture,team,year,eff1,eff2,eff3,eff4,eff5,eff6,eff7,eff8,eff9,eff10,eff11,eff12,eff13,eff14,team1,team2,team3,team4,team5,team6,team7,team8,team9,team10,team11,team12,team13,team14
356-2014,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.365036518,-0.076134836,-1.249405135,-0.072662827,0.603112162,-0.217145365,-0.482759197,-0.503696379,T8,2014,-0.391441748,0.767442136,0.767442136,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357-2015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.365036518,-0.076134836,-1.249405135,-0.072662827,0.603112162,-0.217145365,-1.422103766,-0.503696379,T8,2015,-1.761031794,0.767442136,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358-2016,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.365036518,-0.076134836,-1.249405135,-0.072662827,0.603112162,-0.217145365,0.573803589,-0.503696379,T8,2016,-1.971737955,0.767442136,0.767442136,0.767442136,0.767442136,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA
359-2017,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.365036518,-0.076134836,-1.249405135,-0.072662827,0.603112162,-0.217145365,0.775228783,-0.503696379,T8,2017,-0.180735588,0.767442136,0.767442136,0.767442136,-2.077091035,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
360-2014,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54587686,0.098196358,-1.241749514,-0.156991614,-0.321133752,-0.42996409,-0.865887566,-0.503696379,T8,2014,-0.391441748,0.767442136,0.767442136,0.767442136,-2.182444116,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
361-2015,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54587686,0.098196358,-1.241749514,-0.156991614,-0.321133752,-0.42996409,-1.597164412,-0.503696379,T8,2015,-1.655678713,0.767442136,0.767442136,0.767442136,0.767442136,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
362-2016,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0.54587686,0.098196358,-1.241749514,-0.156991614,-0.321133752,-0.42996409,-0.430121548,-0.503696379,T8,2016,-1.866384874,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,-0.391441748,NA,NA,NA,T8,T8,T8,T8,T8,T8,T8,T8,T8,T8,T8,NA,NA,NA
363-2017,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54587686,0.098196358,-1.241749514,-0.156991614,-0.321133752,-0.42996409,-0.16296561,-0.503696379,T8,2017,-0.391441748,0.767442136,0.767442136,0.767442136,-0.075382507,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
364-2014,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734795624,0.290970975,-1.274740892,0.397709346,-0.533060553,-0.425373225,0.107759634,-0.480001641,T8,2014,-0.391441748,0.767442136,0.767442136,0.556735975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365-2015,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.734795624,0.290970975,-1.274740892,0.397709346,-0.533060553,-0.425373225,-0.421337902,-0.480001641,T8,2015,-1.761031794,0.767442136,0.767442136,0.767442136,0.767442136,-2.287797196,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA
366-2016,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734795624,0.290970975,-1.274740892,0.397709346,-0.533060553,-0.425373225,-0.588519424,-0.480001641,T8,2016,-1.971737955,0.767442136,0.662089056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367-2017,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734795624,0.290970975,-1.274740892,0.397709346,-0.533060553,-0.425373225,0.292520709,-0.480001641,T8,2017,-0.602147909,0.767442136,0.767442136,0.767442136,-0.180735588,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
368-2016,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112048272,0.126415381,-1.24140363,0.564897736,0.291334855,-0.269134465,0.609251739,-0.503696379,T8,2016,0.346029815,0.767442136,-0.91820715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369-2017,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112048272,0.126415381,-1.24140363,0.564897736,0.291334855,-0.269134465,-0.013701962,-0.503696379,T8,2017,-0.180735588,0.767442136,0.135323654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370-2016,1,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1.21602978,0.281261969,-1.241566352,0.501827327,-0.51890112,-0.767026832,-0.887048437,-0.456306904,T8,2016,0.451382895,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,-1.444972553,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA
371-2017,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21602978,0.281261969,-1.241566352,0.501827327,-0.51890112,-0.767026832,-1.111363381,-0.456306904,T8,2017,-0.391441748,0.767442136,-1.550325633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372-2014,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.649537718,0.456967649,-1.271967511,0.915918366,-0.673341439,-0.790636502,-0.536331402,-0.503696379,T8,2014,-0.496794829,0.767442136,0.767442136,0.556735975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373-2015,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.649537718,0.456967649,-1.271967511,0.915918366,-0.673341439,-0.790636502,-0.915831135,-0.503696379,T8,2015,-1.866384874,0.767442136,0.767442136,0.767442136,0.451382895,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
374-2016,0,1,0,1,0,0,0,1,1,1,0,NA,NA,NA,1.649537718,0.456967649,-1.271967511,0.915918366,-0.673341439,-0.790636502,-1.044203099,-0.503696379,T8,2016,-2.077091035,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,-1.444972553,NA,NA,NA,T8,T8,T8,T8,T8,T8,T8,T8,T8,T8,T8,NA,NA,NA
375-2017,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.649537718,0.456967649,-1.271967511,0.915918366,-0.673341439,-0.790636502,-0.264914066,-0.503696379,T8,2017,-0.70750099,0.767442136,0.767442136,0.767442136,-0.180735588,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
376-2006,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.390675429,0.815507805,-1.261914567,2.110489016,-0.703277034,-0.587916301,0.085173885,-0.503696379,T8,2006,0.346029815,0.767442136,-2.287797196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377-2017,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.817144926,-0.553655073,1.543462342,0.253866507,-0.708985448,-0.487454613,1.848469908,-0.503696379,T8,2017,-1.761031794,0.767442136,0.767442136,0.767442136,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
378-2006,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.875234614,0.997616446,-1.249442367,2.768423031,-0.7242187,-0.605629175,-0.232123958,-0.503696379,T8,2006,0.346029815,0.767442136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379-2017,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.018229322,-0.617480514,1.160778488,-0.317685071,-0.406286795,-0.461963922,1.451220971,-0.480001641,T8,2017,-1.761031794,0.767442136,0.767442136,0.767442136,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
380-2014,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.852342254,-1.155344912,2.123901002,-0.463701918,-0.674201753,-0.6474262,-0.390794454,-0.290443741,T8,2014,-0.81285407,0.767442136,0.135323654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381-2015,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.054864543,0.894758921,0.417413404,-0.513972082,-0.252998116,-0.611061009,-0.185987503,-0.503696379,T8,2015,-2.077091035,0.767442136,0.767442136,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382-2015,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.989949269,0.773075533,0.817144134,-0.367546226,-0.649028528,-0.640231514,-0.724357047,-0.503696379,T8,2015,-1.128913311,0.767442136,0.767442136,0.767442136,0.767442136,-0.91820715,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA
383-2015,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.865385661,0.676498866,0.356287436,-0.368628856,-0.470168279,-0.687115714,-0.587188688,-0.456306904,T8,2015,-1.128913311,0.767442136,0.767442136,0.767442136,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA
384-2006,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.653502494,1.040986164,-1.274905593,3.165756224,-0.7242187,-1.226927379,-0.531861862,-0.503696379,T8,2006,-1.971737955,0.767442136,0.556735975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385-2006,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63009476,1.190793606,-1.288351448,3.497013313,-0.7242187,-0.538910968,0.224287356,-0.503696379,T8,2006,-1.971737955,0.767442136,0.662089056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386-2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.391273277,0.548090053,1.994522463,-0.526764984,-0.568619817,-0.803126143,-0.810509747,-0.456306904,T8,2014,-0.180735588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387-2015,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.391273277,0.548090053,1.994522463,-0.526764984,-0.568619817,-0.803126143,-0.592919093,-0.456306904,T8,2015,0.662089056,0.767442136,0.767442136,0.767442136,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
388-2006,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.332134986,1.393602837,-1.162204962,4.268422422,-0.687905849,-0.614455413,0.374393379,-0.432612166,T8,2006,-2.077091035,0.767442136,0.451382895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
